"exp","id","block","trial","isold","condition1","condition2","rating","excluding"
"RSP2012_e1","RSP2012_e1_48",1,1,1,"Scenes","Dur64ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",1,2,0,"Scenes","New",8,"Include"
"RSP2012_e1","RSP2012_e1_48",1,3,0,"Scenes","New",6,"Include"
"RSP2012_e1","RSP2012_e1_48",1,4,1,"Scenes","Dur256ms",6,"Include"
"RSP2012_e1","RSP2012_e1_48",1,5,1,"Scenes","Dur64ms",6,"Include"
"RSP2012_e1","RSP2012_e1_48",1,6,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",1,7,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",1,8,0,"Scenes","New",3,"Include"
"RSP2012_e1","RSP2012_e1_48",1,9,1,"Scenes","Dur512ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",1,10,1,"Scenes","Dur16ms",6,"Include"
"RSP2012_e1","RSP2012_e1_48",1,11,1,"Scenes","Dur128ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",1,12,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",1,13,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",1,14,1,"Scenes","Dur128ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",1,15,1,"Scenes","Dur16ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",1,16,1,"Scenes","Dur32ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",1,17,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",1,18,1,"Scenes","Dur512ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",1,19,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",1,20,1,"Scenes","Dur32ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",1,21,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",1,22,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",1,23,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",1,24,1,"Scenes","Dur256ms",3,"Include"
"RSP2012_e1","RSP2012_e1_48",2,1,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_48",2,2,1,"Faces","Dur256ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",2,3,1,"Faces","Dur32ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",2,4,1,"Faces","Dur16ms",6,"Include"
"RSP2012_e1","RSP2012_e1_48",2,5,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",2,6,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",2,7,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",2,8,1,"Faces","Dur256ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",2,9,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_48",2,10,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_48",2,11,1,"Faces","Dur128ms",6,"Include"
"RSP2012_e1","RSP2012_e1_48",2,12,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",2,13,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",2,14,1,"Faces","Dur512ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",2,15,1,"Faces","Dur32ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",2,16,0,"Faces","New",6,"Include"
"RSP2012_e1","RSP2012_e1_48",2,17,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_48",2,18,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",2,19,1,"Faces","Dur512ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",2,20,1,"Faces","Dur64ms",7,"Include"
"RSP2012_e1","RSP2012_e1_48",2,21,1,"Faces","Dur128ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",2,22,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",2,23,1,"Faces","Dur64ms",3,"Include"
"RSP2012_e1","RSP2012_e1_48",2,24,1,"Faces","Dur16ms",3,"Include"
"RSP2012_e1","RSP2012_e1_48",3,1,1,"Scenes","Dur64ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",3,2,1,"Scenes","Dur32ms",6,"Include"
"RSP2012_e1","RSP2012_e1_48",3,3,1,"Scenes","Dur64ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",3,4,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",3,5,0,"Scenes","New",6,"Include"
"RSP2012_e1","RSP2012_e1_48",3,6,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",3,7,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",3,8,1,"Scenes","Dur128ms",7,"Include"
"RSP2012_e1","RSP2012_e1_48",3,9,0,"Scenes","New",6,"Include"
"RSP2012_e1","RSP2012_e1_48",3,10,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",3,11,1,"Scenes","Dur16ms",1,"Include"
"RSP2012_e1","RSP2012_e1_48",3,12,1,"Scenes","Dur256ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",3,13,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",3,14,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",3,15,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",3,16,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",3,17,1,"Scenes","Dur256ms",7,"Include"
"RSP2012_e1","RSP2012_e1_48",3,18,1,"Scenes","Dur512ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",3,19,1,"Scenes","Dur512ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",3,20,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",3,21,1,"Scenes","Dur32ms",3,"Include"
"RSP2012_e1","RSP2012_e1_48",3,22,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",3,23,1,"Scenes","Dur128ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",3,24,1,"Scenes","Dur16ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",4,1,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",4,2,0,"Faces","New",7,"Include"
"RSP2012_e1","RSP2012_e1_48",4,3,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_48",4,4,1,"Faces","Dur128ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",4,5,1,"Faces","Dur256ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",4,6,1,"Faces","Dur512ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",4,7,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",4,8,0,"Faces","New",6,"Include"
"RSP2012_e1","RSP2012_e1_48",4,9,1,"Faces","Dur16ms",7,"Include"
"RSP2012_e1","RSP2012_e1_48",4,10,1,"Faces","Dur16ms",6,"Include"
"RSP2012_e1","RSP2012_e1_48",4,11,0,"Faces","New",8,"Include"
"RSP2012_e1","RSP2012_e1_48",4,12,1,"Faces","Dur512ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",4,13,1,"Faces","Dur64ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",4,14,1,"Faces","Dur32ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",4,15,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",4,16,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",4,17,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_48",4,18,0,"Faces","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",4,19,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_48",4,20,1,"Faces","Dur32ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",4,21,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",4,22,1,"Faces","Dur256ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",4,23,1,"Faces","Dur128ms",6,"Include"
"RSP2012_e1","RSP2012_e1_48",4,24,1,"Faces","Dur64ms",7,"Include"
"RSP2012_e1","RSP2012_e1_48",5,1,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",5,2,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",5,3,0,"Scenes","New",6,"Include"
"RSP2012_e1","RSP2012_e1_48",5,4,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",5,5,1,"Scenes","Dur16ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",5,6,0,"Scenes","New",3,"Include"
"RSP2012_e1","RSP2012_e1_48",5,7,1,"Scenes","Dur512ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",5,8,1,"Scenes","Dur256ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",5,9,1,"Scenes","Dur256ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",5,10,0,"Scenes","New",7,"Include"
"RSP2012_e1","RSP2012_e1_48",5,11,1,"Scenes","Dur128ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",5,12,1,"Scenes","Dur32ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",5,13,1,"Scenes","Dur64ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",5,14,1,"Scenes","Dur128ms",7,"Include"
"RSP2012_e1","RSP2012_e1_48",5,15,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",5,16,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",5,17,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",5,18,1,"Scenes","Dur32ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",5,19,1,"Scenes","Dur64ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",5,20,1,"Scenes","Dur16ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",5,21,1,"Scenes","Dur512ms",7,"Include"
"RSP2012_e1","RSP2012_e1_48",5,22,0,"Scenes","New",3,"Include"
"RSP2012_e1","RSP2012_e1_48",5,23,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",5,24,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",6,1,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_48",6,2,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_48",6,3,1,"Faces","Dur256ms",7,"Include"
"RSP2012_e1","RSP2012_e1_48",6,4,1,"Faces","Dur16ms",6,"Include"
"RSP2012_e1","RSP2012_e1_48",6,5,0,"Faces","New",6,"Include"
"RSP2012_e1","RSP2012_e1_48",6,6,1,"Faces","Dur512ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",6,7,1,"Faces","Dur128ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",6,8,0,"Faces","New",7,"Include"
"RSP2012_e1","RSP2012_e1_48",6,9,1,"Faces","Dur32ms",6,"Include"
"RSP2012_e1","RSP2012_e1_48",6,10,1,"Faces","Dur256ms",6,"Include"
"RSP2012_e1","RSP2012_e1_48",6,11,1,"Faces","Dur512ms",7,"Include"
"RSP2012_e1","RSP2012_e1_48",6,12,1,"Faces","Dur128ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",6,13,0,"Faces","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",6,14,0,"Faces","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",6,15,1,"Faces","Dur16ms",1,"Include"
"RSP2012_e1","RSP2012_e1_48",6,16,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",6,17,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_48",6,18,1,"Faces","Dur64ms",6,"Include"
"RSP2012_e1","RSP2012_e1_48",6,19,1,"Faces","Dur32ms",3,"Include"
"RSP2012_e1","RSP2012_e1_48",6,20,1,"Faces","Dur64ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",6,21,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",6,22,0,"Faces","New",7,"Include"
"RSP2012_e1","RSP2012_e1_48",6,23,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",6,24,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_48",7,1,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",7,2,1,"Scenes","Dur256ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",7,3,1,"Scenes","Dur32ms",7,"Include"
"RSP2012_e1","RSP2012_e1_48",7,4,1,"Scenes","Dur64ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",7,5,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",7,6,1,"Scenes","Dur32ms",1,"Include"
"RSP2012_e1","RSP2012_e1_48",7,7,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",7,8,1,"Scenes","Dur256ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",7,9,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",7,10,1,"Scenes","Dur128ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",7,11,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",7,12,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",7,13,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",7,14,1,"Scenes","Dur512ms",6,"Include"
"RSP2012_e1","RSP2012_e1_48",7,15,1,"Scenes","Dur512ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",7,16,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",7,17,1,"Scenes","Dur16ms",1,"Include"
"RSP2012_e1","RSP2012_e1_48",7,18,1,"Scenes","Dur64ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",7,19,0,"Scenes","New",5,"Include"
"RSP2012_e1","RSP2012_e1_48",7,20,1,"Scenes","Dur128ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",7,21,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",7,22,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",7,23,1,"Scenes","Dur16ms",1,"Include"
"RSP2012_e1","RSP2012_e1_48",7,24,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",8,1,1,"Faces","Dur16ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",8,2,1,"Faces","Dur128ms",7,"Include"
"RSP2012_e1","RSP2012_e1_48",8,3,1,"Faces","Dur32ms",3,"Include"
"RSP2012_e1","RSP2012_e1_48",8,4,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",8,5,1,"Faces","Dur512ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",8,6,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",8,7,1,"Faces","Dur16ms",6,"Include"
"RSP2012_e1","RSP2012_e1_48",8,8,0,"Faces","New",6,"Include"
"RSP2012_e1","RSP2012_e1_48",8,9,0,"Faces","New",6,"Include"
"RSP2012_e1","RSP2012_e1_48",8,10,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_48",8,11,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",8,12,1,"Faces","Dur256ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",8,13,1,"Faces","Dur64ms",6,"Include"
"RSP2012_e1","RSP2012_e1_48",8,14,0,"Faces","New",6,"Include"
"RSP2012_e1","RSP2012_e1_48",8,15,1,"Faces","Dur128ms",1,"Include"
"RSP2012_e1","RSP2012_e1_48",8,16,1,"Faces","Dur512ms",2,"Include"
"RSP2012_e1","RSP2012_e1_48",8,17,1,"Faces","Dur256ms",8,"Include"
"RSP2012_e1","RSP2012_e1_48",8,18,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_48",8,19,0,"Faces","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",8,20,1,"Faces","Dur32ms",3,"Include"
"RSP2012_e1","RSP2012_e1_48",8,21,1,"Faces","Dur64ms",7,"Include"
"RSP2012_e1","RSP2012_e1_48",8,22,0,"Faces","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",8,23,0,"Faces","New",1,"Include"
"RSP2012_e1","RSP2012_e1_48",8,24,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_90",1,1,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_90",1,2,1,"Scenes","Dur16ms",3,"Include"
"RSP2012_e1","RSP2012_e1_90",1,3,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_90",1,4,0,"Scenes","New",4,"Include"
"RSP2012_e1","RSP2012_e1_90",1,5,1,"Scenes","Dur32ms",2,"Include"
"RSP2012_e1","RSP2012_e1_90",1,6,0,"Scenes","New",3,"Include"
"RSP2012_e1","RSP2012_e1_90",1,7,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_90",1,8,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_90",1,9,1,"Scenes","Dur16ms",8,"Include"
"RSP2012_e1","RSP2012_e1_90",1,10,1,"Scenes","Dur32ms",3,"Include"
"RSP2012_e1","RSP2012_e1_90",1,11,0,"Scenes","New",3,"Include"
"RSP2012_e1","RSP2012_e1_90",1,12,1,"Scenes","Dur256ms",4,"Include"
"RSP2012_e1","RSP2012_e1_90",1,13,0,"Scenes","New",4,"Include"
"RSP2012_e1","RSP2012_e1_90",1,14,0,"Scenes","New",3,"Include"
"RSP2012_e1","RSP2012_e1_90",1,15,0,"Scenes","New",3,"Include"
"RSP2012_e1","RSP2012_e1_90",1,16,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_90",1,17,1,"Scenes","Dur64ms",8,"Include"
"RSP2012_e1","RSP2012_e1_90",1,18,1,"Scenes","Dur512ms",3,"Include"
"RSP2012_e1","RSP2012_e1_90",1,19,0,"Scenes","New",6,"Include"
"RSP2012_e1","RSP2012_e1_90",1,20,1,"Scenes","Dur128ms",6,"Include"
"RSP2012_e1","RSP2012_e1_90",1,21,1,"Scenes","Dur256ms",2,"Include"
"RSP2012_e1","RSP2012_e1_90",1,22,1,"Scenes","Dur64ms",1,"Include"
"RSP2012_e1","RSP2012_e1_90",1,23,1,"Scenes","Dur512ms",8,"Include"
"RSP2012_e1","RSP2012_e1_90",1,24,1,"Scenes","Dur128ms",8,"Include"
"RSP2012_e1","RSP2012_e1_91",1,1,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_91",1,2,1,"Scenes","Dur16ms",2,"Include"
"RSP2012_e1","RSP2012_e1_91",1,3,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_91",1,4,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_91",1,5,1,"Scenes","Dur32ms",2,"Include"
"RSP2012_e1","RSP2012_e1_91",1,6,0,"Scenes","New",6,"Include"
"RSP2012_e1","RSP2012_e1_91",1,7,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_91",1,8,0,"Scenes","New",6,"Include"
"RSP2012_e1","RSP2012_e1_91",1,9,1,"Scenes","Dur16ms",2,"Include"
"RSP2012_e1","RSP2012_e1_91",1,10,1,"Scenes","Dur32ms",3,"Include"
"RSP2012_e1","RSP2012_e1_91",1,11,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_91",1,12,1,"Scenes","Dur256ms",7,"Include"
"RSP2012_e1","RSP2012_e1_91",1,13,0,"Scenes","New",7,"Include"
"RSP2012_e1","RSP2012_e1_91",1,14,0,"Scenes","New",4,"Include"
"RSP2012_e1","RSP2012_e1_91",1,15,0,"Scenes","New",3,"Include"
"RSP2012_e1","RSP2012_e1_91",1,16,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_91",1,17,1,"Scenes","Dur64ms",2,"Include"
"RSP2012_e1","RSP2012_e1_91",1,18,1,"Scenes","Dur512ms",2,"Include"
"RSP2012_e1","RSP2012_e1_91",1,19,0,"Scenes","New",6,"Include"
"RSP2012_e1","RSP2012_e1_91",1,20,1,"Scenes","Dur128ms",8,"Include"
"RSP2012_e1","RSP2012_e1_91",1,21,1,"Scenes","Dur256ms",7,"Include"
"RSP2012_e1","RSP2012_e1_91",1,22,1,"Scenes","Dur64ms",1,"Include"
"RSP2012_e1","RSP2012_e1_91",1,23,1,"Scenes","Dur512ms",8,"Include"
"RSP2012_e1","RSP2012_e1_91",1,24,1,"Scenes","Dur128ms",2,"Include"
"RSP2012_e1","RSP2012_e1_92",1,1,0,"Scenes","New",7,"Include"
"RSP2012_e1","RSP2012_e1_92",1,2,1,"Scenes","Dur16ms",4,"Include"
"RSP2012_e1","RSP2012_e1_92",1,3,0,"Scenes","New",3,"Include"
"RSP2012_e1","RSP2012_e1_92",1,4,0,"Scenes","New",8,"Include"
"RSP2012_e1","RSP2012_e1_92",1,5,1,"Scenes","Dur32ms",3,"Include"
"RSP2012_e1","RSP2012_e1_92",1,6,0,"Scenes","New",6,"Include"
"RSP2012_e1","RSP2012_e1_92",1,7,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_92",1,8,0,"Scenes","New",3,"Include"
"RSP2012_e1","RSP2012_e1_92",1,9,1,"Scenes","Dur16ms",8,"Include"
"RSP2012_e1","RSP2012_e1_92",1,10,1,"Scenes","Dur32ms",3,"Include"
"RSP2012_e1","RSP2012_e1_92",1,11,0,"Scenes","New",7,"Include"
"RSP2012_e1","RSP2012_e1_92",1,12,1,"Scenes","Dur256ms",8,"Include"
"RSP2012_e1","RSP2012_e1_92",1,13,0,"Scenes","New",3,"Include"
"RSP2012_e1","RSP2012_e1_92",1,14,0,"Scenes","New",3,"Include"
"RSP2012_e1","RSP2012_e1_92",1,15,0,"Scenes","New",2,"Include"
"RSP2012_e1","RSP2012_e1_92",1,16,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_92",1,17,1,"Scenes","Dur64ms",2,"Include"
"RSP2012_e1","RSP2012_e1_92",1,18,1,"Scenes","Dur512ms",8,"Include"
"RSP2012_e1","RSP2012_e1_92",1,19,0,"Scenes","New",1,"Include"
"RSP2012_e1","RSP2012_e1_92",1,20,1,"Scenes","Dur128ms",8,"Include"
"RSP2012_e1","RSP2012_e1_92",1,21,1,"Scenes","Dur256ms",7,"Include"
"RSP2012_e1","RSP2012_e1_92",1,22,1,"Scenes","Dur64ms",2,"Include"
"RSP2012_e1","RSP2012_e1_92",1,23,1,"Scenes","Dur512ms",8,"Include"
"RSP2012_e1","RSP2012_e1_92",1,24,1,"Scenes","Dur128ms",8,"Include"
"RSP2012_e1","RSP2012_e1_90",2,1,1,"Faces","Dur32ms",4,"Include"
"RSP2012_e1","RSP2012_e1_90",2,2,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_90",2,3,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_90",2,4,1,"Faces","Dur32ms",3,"Include"
"RSP2012_e1","RSP2012_e1_90",2,5,1,"Faces","Dur16ms",4,"Include"
"RSP2012_e1","RSP2012_e1_90",2,6,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_90",2,7,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_90",2,8,0,"Faces","New",1,"Include"
"RSP2012_e1","RSP2012_e1_90",2,9,1,"Faces","Dur64ms",3,"Include"
"RSP2012_e1","RSP2012_e1_90",2,10,1,"Faces","Dur128ms",8,"Include"
"RSP2012_e1","RSP2012_e1_90",2,11,1,"Faces","Dur256ms",8,"Include"
"RSP2012_e1","RSP2012_e1_90",2,12,0,"Faces","New",1,"Include"
"RSP2012_e1","RSP2012_e1_90",2,13,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_90",2,14,1,"Faces","Dur16ms",4,"Include"
"RSP2012_e1","RSP2012_e1_90",2,15,1,"Faces","Dur128ms",6,"Include"
"RSP2012_e1","RSP2012_e1_90",2,16,1,"Faces","Dur512ms",6,"Include"
"RSP2012_e1","RSP2012_e1_90",2,17,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_90",2,18,1,"Faces","Dur64ms",2,"Include"
"RSP2012_e1","RSP2012_e1_90",2,19,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_90",2,20,1,"Faces","Dur256ms",8,"Include"
"RSP2012_e1","RSP2012_e1_90",2,21,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_90",2,22,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_90",2,23,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_90",2,24,1,"Faces","Dur512ms",3,"Include"
"RSP2012_e1","RSP2012_e1_91",2,1,1,"Faces","Dur32ms",3,"Include"
"RSP2012_e1","RSP2012_e1_91",2,2,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_91",2,3,0,"Faces","New",6,"Include"
"RSP2012_e1","RSP2012_e1_91",2,4,1,"Faces","Dur32ms",2,"Include"
"RSP2012_e1","RSP2012_e1_91",2,5,1,"Faces","Dur16ms",1,"Include"
"RSP2012_e1","RSP2012_e1_91",2,6,0,"Faces","New",1,"Include"
"RSP2012_e1","RSP2012_e1_91",2,7,0,"Faces","New",6,"Include"
"RSP2012_e1","RSP2012_e1_91",2,8,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_91",2,9,1,"Faces","Dur64ms",3,"Include"
"RSP2012_e1","RSP2012_e1_91",2,10,1,"Faces","Dur128ms",8,"Include"
"RSP2012_e1","RSP2012_e1_91",2,11,1,"Faces","Dur256ms",1,"Include"
"RSP2012_e1","RSP2012_e1_91",2,12,0,"Faces","New",1,"Include"
"RSP2012_e1","RSP2012_e1_91",2,13,0,"Faces","New",1,"Include"
"RSP2012_e1","RSP2012_e1_91",2,14,1,"Faces","Dur16ms",6,"Include"
"RSP2012_e1","RSP2012_e1_91",2,15,1,"Faces","Dur128ms",2,"Include"
"RSP2012_e1","RSP2012_e1_91",2,16,1,"Faces","Dur512ms",7,"Include"
"RSP2012_e1","RSP2012_e1_91",2,17,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_91",2,18,1,"Faces","Dur64ms",1,"Include"
"RSP2012_e1","RSP2012_e1_91",2,19,0,"Faces","New",1,"Include"
"RSP2012_e1","RSP2012_e1_91",2,20,1,"Faces","Dur256ms",2,"Include"
"RSP2012_e1","RSP2012_e1_91",2,21,0,"Faces","New",1,"Include"
"RSP2012_e1","RSP2012_e1_91",2,22,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_91",2,23,0,"Faces","New",3,"Include"
"RSP2012_e1","RSP2012_e1_91",2,24,1,"Faces","Dur512ms",7,"Include"
"RSP2012_e1","RSP2012_e1_92",2,1,1,"Faces","Dur32ms",7,"Include"
"RSP2012_e1","RSP2012_e1_92",2,2,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_92",2,3,0,"Faces","New",2,"Include"
"RSP2012_e1","RSP2012_e1_92",2,4,1,"Faces","Dur32ms",3,"Include"
"RSP2012_e1","RSP2012_e1_92",2,5,1,"Faces","Dur16ms",6,"Include"
